"NOTE_ID","MAX_VISIBILITY","IS_AAA_FEEDBACK","AAA_STATUS","NOTE_TYPE","TEST_PERIOD","BATTERY_GROUP","BATTERY_ID","BATTERY_STATUS"
354105,1,1,"Good","QC_TRAINEE",3,113516,287028,"TRAINING"
354106,1,1,"Good","QC_TRAINEE",3,113516,287023,"TRAINING"
354107,1,1,"Average","QC_TRAINEE",3,113516,286148,"TRAINING"
354108,1,1,"Good","QC_TRAINEE",3,113516,287034,"TRAINING"
354109,1,1,"Good","QC_TRAINEE",3,113516,287025,"TRAINING"
354110,1,1,"Average","QC_TRAINEE",3,113516,287021,"TRAINING"
354111,1,1,"Good","QC_TRAINEE",3,113516,287018,"TRAINING"
354112,1,1,"Average","QC_TRAINEE",3,113516,287038,"TRAINING"
354113,1,1,"Good","QC_TRAINEE",3,113516,286145,"TRAINING"
354114,1,1,"Good","QC_TRAINEE",3,113516,287024,"TRAINING"
354115,2,0,"","TRAINEE",3,113516,287025,"TRAINING"
354116,2,0,"","TRAINEE",3,113516,286145,"TRAINING"
354117,2,0,"","TRAINEE",3,113516,287042,"TRAINING"
354118,2,0,"","TRAINEE",3,113516,286148,"TRAINING"
354119,2,0,"","TRAINEE",3,113516,287035,"TRAINING"
354120,2,0,"","TRAINEE",3,113516,287031,"TRAINING"
354121,3,0,"","TRAINEE",3,113516,286147,"TRAINING"
354122,1,1,"Good","QC_TRAINEE",6,113511,286088,"TRAINING"
354123,1,1,"Good","QC_TRAINEE",6,113511,286101,"TRAINING"
354124,2,1,"Good","QC_TRAINEE",6,113511,286093,"TRAINING"
354126,1,1,"Good","QC_TRAINEE",6,113511,286091,"TRAINING"
354127,1,1,"Good","QC_TRAINEE",6,113511,286083,"TRAINING"
354128,1,1,"Average","QC_TRAINEE",6,113511,286100,"TRAINING"
354129,2,0,"","TRAINEE",3,113516,287039,"TRAINING"
354130,1,1,"Good","QC_TRAINEE",6,113511,286080,"TRAINING"
354131,1,1,"Good","QC_TRAINEE",6,113511,286104,"TRAINING"
354132,1,1,"","QC_TRAINEE",6,113511,286081,"TRAINING"
354133,1,1,"Average","QC_TRAINEE",6,113511,286094,"TRAINING"
354134,2,1,"Good","QC_TRAINEE",6,113511,286079,"TRAINING"
354135,1,1,"Good","QC_TRAINEE",6,113511,286082,"TRAINING"
354136,1,1,"Good","QC_TRAINEE",6,113511,286097,"TRAINING"
354137,1,1,"Good","QC_TRAINEE",6,113511,286084,"TRAINING"
354138,1,1,"Average","QC_TRAINEE",6,113511,286089,"TRAINING"
354139,2,1,"Good","QC_TRAINEE",6,113511,286078,"TRAINING"
354140,1,1,"Good","QC_TRAINEE",6,113511,286099,"TRAINING"
354141,1,1,"Good","QC_TRAINEE",6,113511,286092,"TRAINING"
354142,1,1,"Good","QC_TRAINEE",6,113511,286076,"TRAINING"
354143,1,1,"Average","QC_TRAINEE",6,113511,286077,"TRAINING"
354144,1,1,"Good","QC_TRAINEE",6,113511,286086,"TRAINING"
354145,1,1,"Good","QC_TRAINEE",6,113511,286096,"TRAINING"
354146,1,1,"Good","QC_TRAINEE",6,113511,286090,"TRAINING"
354147,1,1,"Good","QC_TRAINEE",6,113511,286087,"TRAINING"
354148,1,1,"","QC_TRAINEE",6,113511,286102,"TRAINING"
354149,1,1,"","QC_TRAINEE",6,113511,286098,"TRAINING"
354150,2,0,"","TRAINEE",3,113516,287026,"DROPPED"
354151,2,0,"","TRAINEE",3,113516,287038,"TRAINING"
354152,2,0,"","TRAINEE",1,114502,288041,"DROPPED"
354153,2,0,"","TRAINEE",1,114502,288045,"DROPPED"
354154,2,0,"","TRAINEE",1,114502,288036,"TRAINING"
354155,2,0,"","TRAINEE",1,114502,288026,"TRAINING"
354156,2,0,"","TRAINEE",1,114502,288031,"TRAINING"
354157,2,0,"","TRAINEE",1,114502,288046,"TRAINING"
354158,2,0,"","TRAINEE",1,114502,288025,"TRAINING"
354159,3,0,"","TRAINEE",1,114502,288043,"TRAINING"
354160,2,0,"","TRAINEE",1,114502,288042,"TRAINING"
354161,2,0,"","TRAINEE",1,114502,288023,"TRAINING"
354162,2,0,"","TRAINEE",1,114502,288027,"TRAINING"
354163,2,0,"","TRAINEE",1,114502,288035,"TRAINING"
354164,2,0,"","TRAINEE",1,114502,288033,"TRAINING"
354165,2,0,"","TRAINEE",1,114502,288024,"TRAINING"
354167,2,0,"","TRAINEE",1,114502,288044,"TRAINING"
354168,2,0,"","TRAINEE",1,114502,288032,"DROPPED"
354169,2,0,"","TRAINEE",4,113515,286127,"TRAINING"
354170,2,0,"","TRAINEE",4,113515,286134,"TRAINING"
354171,2,0,"","TRAINEE",4,113515,286135,"TRAINING"
354172,2,0,"","TRAINEE",4,113515,286120,"TRAINING"
354173,2,0,"","TRAINEE",4,113515,286124,"TRAINING"
354174,2,0,"","TRAINEE",4,113515,286137,"TRAINING"
354175,2,0,"","TRAINEE",4,113515,286121,"TRAINING"
354176,2,0,"","TRAINEE",4,113515,286138,"TRAINING"
354177,2,0,"","TRAINEE",4,113515,286131,"TRAINING"
354178,2,0,"","TRAINEE",5,113515,286127,"TRAINING"
354181,2,0,"","TRAINEE",5,113515,286131,"TRAINING"
354182,2,0,"","TRAINEE",5,113515,286138,"TRAINING"
354183,2,0,"","TRAINEE",5,113515,286121,"TRAINING"
354184,2,0,"","TRAINEE",5,113515,286137,"TRAINING"
354185,2,0,"","TRAINEE",5,113515,286124,"TRAINING"
354186,2,0,"","TRAINEE",5,113515,286120,"TRAINING"
354187,2,0,"","TRAINEE",5,113515,286135,"TRAINING"
354188,2,0,"","TRAINEE",5,113515,286134,"TRAINING"
354200,2,1,"Good","QC_TRAINEE",1,114503,289026,"TRAINING"
354201,2,1,"Good","QC_TRAINEE",1,114503,289024,"DROPPED"
354202,2,1,"Average","QC_TRAINEE",1,114503,289008,"TRAINING"
354203,2,1,"Average","QC_TRAINEE",1,114503,289034,"TRAINING"
354204,2,1,"Good","QC_TRAINEE",1,114503,289023,"TRAINING"
354206,2,1,"Good","QC_TRAINEE",1,114503,289041,"TRAINING"
354207,2,1,"Good","QC_TRAINEE",1,114503,289042,"TRAINING"
353176,1,1,"Good","QC_TRAINEE",6,113505,283030,"TRAINING"
353177,1,1,"","QC_TRAINEE",6,113505,284016,"DROPPED"
353178,1,1,"","QC_TRAINEE",6,113505,284010,"DROPPED"
353179,1,1,"","QC_TRAINEE",7,113505,284032,"TRAINING"
353180,1,1,"","QC_TRAINEE",7,113505,284008,"TRAINING"
353181,1,1,"","QC_TRAINEE",7,113505,284007,"TRAINING"
353182,1,1,"","QC_TRAINEE",7,113505,283036,"DROPPED"
353183,1,1,"Good","QC_TRAINEE",7,113505,283047,"TRAINING"
353184,1,1,"Good","QC_TRAINEE",7,113505,284009,"TRAINING"
353185,1,1,"Good","QC_TRAINEE",7,113505,283041,"TRAINING"
353186,1,1,"Good","QC_TRAINEE",7,113505,283030,"TRAINING"
353187,1,1,"Good","QC_TRAINEE",7,113505,283027,"TRAINING"
353188,1,1,"Good","QC_TRAINEE",7,113505,283046,"TRAINING"
353189,1,1,"Good","QC_TRAINEE",7,113505,284020,"TRAINING"
353190,1,1,"Good","QC_TRAINEE",7,113505,284018,"TRAINING"
353191,1,1,"Good","QC_TRAINEE",7,113505,284005,"TRAINING"
353192,1,1,"","QC_TRAINEE",7,113505,284016,"DROPPED"
353193,1,1,"Average","QC_TRAINEE",7,113505,284004,"TRAINING"
353194,1,1,"Average","QC_TRAINEE",7,113505,283029,"TRAINING"
353195,1,1,"Average","QC_TRAINEE",7,113505,284000,"TRAINING"
353196,1,1,"Average","QC_TRAINEE",7,113505,283039,"TRAINING"
353197,1,1,"Average","QC_TRAINEE",7,113505,283037,"TRAINING"
353199,1,1,"","QC_TRAINEE",7,113505,284010,"DROPPED"
353200,1,1,"","QC_TRAINEE",7,113505,284017,"DROPPED"
353201,1,1,"Good","QC_TRAINEE",1,114501,288018,"TRAINING"
353202,1,1,"Good","QC_TRAINEE",1,114501,288012,"TRAINING"
353203,2,0,"","TRAINEE",1,114501,288021,"TRAINING"
353204,1,1,"Good","QC_TRAINEE",1,114501,288015,"TRAINING"
353205,1,1,"","QC_TRAINEE",1,114501,288013,"TRAINING"
353206,1,1,"Average","QC_TRAINEE",1,114501,288017,"TRAINING"
353207,1,1,"Good","QC_TRAINEE",1,114501,288020,"TRAINING"
353209,1,1,"Good","QC_TRAINEE",1,114501,288021,"TRAINING"
353210,1,1,"Average","QC_TRAINEE",7,113506,285002,"TRAINING"
353211,1,1,"Good","QC_TRAINEE",7,113506,285027,"TRAINING"
353212,1,1,"Good","QC_TRAINEE",7,113506,284046,"TRAINING"
353213,1,1,"Good","QC_TRAINEE",7,113506,285030,"TRAINING"
353214,1,1,"Good","QC_TRAINEE",7,113506,285023,"TRAINING"
353215,1,1,"Poor","QC_TRAINEE",7,113506,285022,"TRAINING"
353216,1,1,"Good","QC_TRAINEE",7,113506,284034,"TRAINING"
353217,1,1,"Good","QC_TRAINEE",7,113506,285019,"TRAINING"
353218,1,1,"Superstar","QC_TRAINEE",7,113506,284049,"TRAINING"
353219,1,1,"Good","QC_TRAINEE",7,113506,285006,"TRAINING"
353220,1,1,"Good","QC_TRAINEE",7,113506,285009,"TRAINING"
353221,1,1,"Average","QC_TRAINEE",7,113506,285010,"TRAINING"
353223,1,1,"Good","QC_TRAINEE",7,113506,285024,"TRAINING"
353224,1,1,"Good","QC_TRAINEE",7,113506,284040,"TRAINING"
353225,1,1,"Good","QC_TRAINEE",6,113510,286045,"TRAINING"
353226,1,1,"Good","QC_TRAINEE",6,113510,286031,"TRAINING"
353227,1,1,"Good","QC_TRAINEE",6,113510,286064,"TRAINING"
353228,1,1,"Average","QC_TRAINEE",6,113510,286075,"TRAINING"
353229,1,1,"Good","QC_TRAINEE",6,113510,286028,"TRAINING"
353231,1,1,"Poor","QC_TRAINEE",6,113510,286043,"TRAINING"
353232,1,1,"Good","QC_TRAINEE",6,113510,286060,"TRAINING"
353233,1,1,"Good","QC_TRAINEE",6,113510,286038,"TRAINING"
353234,1,1,"Average","QC_TRAINEE",6,113510,286030,"TRAINING"
353235,1,1,"Average","QC_TRAINEE",6,113510,286069,"TRAINING"
353236,1,1,"Good","QC_TRAINEE",6,113510,286071,"TRAINING"
353237,1,1,"Good","QC_TRAINEE",6,113510,286033,"TRAINING"
353239,1,1,"Good","QC_TRAINEE",6,113510,286029,"TRAINING"
353241,1,1,"Poor","QC_TRAINEE",6,113510,286039,"TRAINING"
353242,1,1,"Poor","QC_TRAINEE",6,113510,286047,"TRAINING"
353243,1,1,"Good","QC_TRAINEE",6,113510,286062,"TRAINING"
353245,2,0,"","TRAINEE",3,113516,287032,"TRAINING"
353246,2,0,"","TRAINEE",3,113516,287016,"TRAINING"
353247,1,1,"Good","QC_TRAINEE",5,113513,286105,"CONFIRMED"
353248,2,0,"","TRAINEE",3,113516,287008,"TRAINING"
354000,3,0,"","TRAINEE",3,113516,287023,"TRAINING"
354001,1,1,"Good","QC_TRAINEE",5,113513,286106,"CONFIRMED"
354002,1,1,"Good","QC_TRAINEE",5,113513,286116,"CONFIRMED"
354003,1,1,"Good","QC_TRAINEE",5,113513,286107,"CONFIRMED"
354004,1,1,"Good","QC_TRAINEE",5,113513,286108,"CONFIRMED"
354005,1,1,"Good","QC_TRAINEE",5,113513,286109,"CONFIRMED"
354006,2,0,"","TRAINEE",3,113516,286141,"TRAINING"
354007,1,1,"Average","QC_TRAINEE",5,113513,286110,"CONFIRMED"
354008,1,1,"Good","QC_TRAINEE",5,113513,286111,"CONFIRMED"
354009,1,1,"Good","QC_TRAINEE",5,113513,286112,"CONFIRMED"
354010,1,1,"Good","QC_TRAINEE",5,113513,286113,"CONFIRMED"
354011,1,1,"Good","QC_TRAINEE",5,113513,286114,"CONFIRMED"
354012,1,1,"Good","QC_TRAINEE",5,113513,286115,"CONFIRMED"
354013,1,1,"Average","QC_TRAINEE",5,113513,286118,"CONFIRMED"
354014,2,0,"","TRAINEE",3,113516,287028,"TRAINING"
354015,1,1,"Good","QC_TRAINEE",5,113513,286117,"CONFIRMED"
354016,2,0,"","TRAINEE",5,113513,286117,"CONFIRMED"
354017,2,0,"","TRAINEE",3,113516,287044,"TRAINING"
354018,2,0,"","TRAINEE",6,113506,285002,"TRAINING"
354020,2,0,"","TRAINEE",6,113506,285027,"TRAINING"
354021,2,0,"","TRAINEE",6,113506,284046,"TRAINING"
354022,2,0,"","TRAINEE",6,113506,285030,"TRAINING"
354023,2,0,"","TRAINEE",6,113506,285009,"TRAINING"
354024,2,0,"","TRAINEE",7,113506,285009,"TRAINING"
354025,2,0,"","TRAINEE",6,113506,285022,"TRAINING"
354026,2,0,"","TRAINEE",6,113506,284034,"TRAINING"
354027,2,0,"","TRAINEE",6,113506,285019,"TRAINING"
354028,2,0,"","TRAINEE",6,113506,285006,"TRAINING"
354029,2,0,"","TRAINEE",6,113506,284040,"TRAINING"
354030,2,0,"","TRAINEE",6,113506,285023,"TRAINING"
354031,2,0,"","TRAINEE",6,113506,285000,"DROPPED"
354033,2,0,"","TRAINEE",6,113506,285010,"TRAINING"
354034,2,0,"","TRAINEE",6,113506,285008,"DROPPED"
354036,2,0,"","TRAINEE",6,113506,284049,"TRAINING"
354037,2,0,"","TRAINEE",6,113506,285024,"TRAINING"
354038,2,0,"","TRAINEE",3,113516,287006,"TRAINING"
354039,2,0,"","TRAINEE",6,113506,284033,"DROPPED"
354040,2,0,"","TRAINEE",6,113506,285007,"DROPPED"
354042,2,0,"","TRAINEE",5,113513,286115,"CONFIRMED"
354043,2,0,"","TRAINEE",3,113516,287021,"TRAINING"
354044,2,0,"","TRAINEE",5,113513,286113,"CONFIRMED"
354045,2,0,"","TRAINEE",5,113513,286109,"CONFIRMED"
354046,2,0,"","TRAINEE",5,113513,286118,"CONFIRMED"
354047,2,0,"","TRAINEE",5,113513,286114,"CONFIRMED"
354048,2,0,"","TRAINEE",5,113513,286106,"CONFIRMED"
354049,2,0,"","TRAINEE",5,113513,286112,"CONFIRMED"
354050,2,0,"","TRAINEE",5,113513,286116,"CONFIRMED"
354051,1,1,"Poor","QC_TRAINEE",1,114502,288041,"DROPPED"
354052,1,1,"Average","QC_TRAINEE",1,114502,288045,"DROPPED"
354054,1,1,"Good","QC_TRAINEE",1,114502,288026,"TRAINING"
354055,1,1,"Good","QC_TRAINEE",1,114502,288031,"TRAINING"
354056,2,0,"","TRAINEE",5,113513,286107,"CONFIRMED"
354057,1,1,"Good","QC_TRAINEE",1,114502,288046,"TRAINING"
354058,1,1,"Good","QC_TRAINEE",1,114502,288025,"TRAINING"
354059,2,0,"","TRAINEE",5,113513,286111,"CONFIRMED"
354060,1,1,"Poor","QC_TRAINEE",1,114502,288033,"TRAINING"
354061,1,1,"Superstar","QC_TRAINEE",1,114502,288042,"TRAINING"
354062,1,1,"Average","QC_TRAINEE",1,114502,288043,"TRAINING"
354063,1,1,"Good","QC_TRAINEE",1,114502,288044,"TRAINING"
354064,1,1,"Good","QC_TRAINEE",1,114502,288023,"TRAINING"
354065,1,1,"Poor","QC_TRAINEE",1,114502,288032,"DROPPED"
354066,1,1,"Superstar","QC_TRAINEE",1,114502,288027,"TRAINING"
354067,1,1,"Good","QC_TRAINEE",1,114502,288035,"TRAINING"
354068,2,0,"","TRAINEE",5,113513,286108,"CONFIRMED"
354069,1,1,"Superstar","QC_TRAINEE",1,114502,288024,"TRAINING"
354071,2,0,"","TRAINEE",5,113513,286110,"CONFIRMED"
354053,1,1,"Average","QC_TRAINEE",1,114502,288036,"TRAINING"
354074,2,0,"","TRAINEE",3,113516,287018,"TRAINING"
354075,2,0,"","TRAINEE",3,113516,287034,"TRAINING"
354076,2,0,"","TRAINEE",3,113516,287024,"TRAINING"
354208,2,1,"Good","QC_TRAINEE",1,114503,289007,"TRAINING"
354209,2,1,"Average","QC_TRAINEE",1,114503,289011,"TRAINING"
354210,2,1,"Good","QC_TRAINEE",1,114503,289021,"TRAINING"
354211,2,1,"Average","QC_TRAINEE",1,114503,289035,"TRAINING"
354212,2,1,"Poor","QC_TRAINEE",1,114503,289031,"TRAINING"
354213,2,1,"Good","QC_TRAINEE",1,114503,288048,"TRAINING"
354214,2,1,"Average","QC_TRAINEE",1,114503,289017,"DROPPED"
354215,2,1,"Good","QC_TRAINEE",1,114503,289045,"TRAINING"
354216,2,1,"Good","QC_TRAINEE",1,114503,289022,"TRAINING"
354217,2,1,"Good","QC_TRAINEE",1,114503,289001,"DROPPED"
354219,2,1,"Good","QC_TRAINEE",1,114503,288049,"TRAINING"
354220,2,1,"Average","QC_TRAINEE",1,114503,289002,"DROPPED"
354221,2,1,"Average","QC_TRAINEE",1,114503,289000,"TRAINING"
354222,2,1,"Good","QC_TRAINEE",1,114503,289006,"TRAINING"
354223,2,1,"Average","QC_TRAINEE",1,114503,289019,"TRAINING"
354224,2,1,"Poor","QC_TRAINEE",1,114503,289009,"TRAINING"
354226,2,1,"Average","QC_TRAINEE",1,114503,289004,"TRAINING"
354229,2,1,"Good","QC_TRAINEE",2,114501,288013,"TRAINING"
354230,2,1,"Good","QC_TRAINEE",2,114501,288017,"TRAINING"
354231,2,1,"Good","QC_TRAINEE",2,114501,288012,"TRAINING"
354232,2,1,"Good","QC_TRAINEE",2,114501,288020,"TRAINING"
354233,2,1,"Good","QC_TRAINEE",2,114501,288015,"TRAINING"
354234,2,1,"Good","QC_TRAINEE",2,114501,288018,"TRAINING"
354235,2,1,"Good","QC_TRAINEE",2,114501,288021,"TRAINING"
354236,2,1,"Superstar","QC_TRAINEE",8,113506,285019,"TRAINING"
354237,2,1,"Good","QC_TRAINEE",8,113506,285022,"TRAINING"
354238,2,1,"Good","QC_TRAINEE",8,113506,285030,"TRAINING"
354239,2,1,"Good","QC_TRAINEE",8,113506,285027,"TRAINING"
355115,2,1,"Good","QC_TRAINEE",7,113511,286081,"TRAINING"
355116,2,1,"Undefined","QC_TRAINEE",7,113511,286098,"TRAINING"
355117,2,1,"Undefined","QC_TRAINEE",7,113511,286102,"TRAINING"
355118,2,1,"Good","QC_TRAINEE",7,113511,286078,"TRAINING"
355119,2,1,"Good","QC_TRAINEE",7,113511,286104,"TRAINING"
355120,2,1,"Good","QC_TRAINEE",7,113511,286087,"TRAINING"
355121,2,1,"Good","QC_TRAINEE",7,113511,286096,"TRAINING"
355122,2,1,"Good","QC_TRAINEE",7,113511,286093,"TRAINING"
355123,2,1,"Good","QC_TRAINEE",7,113511,286100,"TRAINING"
355124,2,1,"Good","QC_TRAINEE",7,113511,286079,"TRAINING"
355125,2,1,"Good","QC_TRAINEE",7,113511,286088,"TRAINING"
355126,2,1,"Good","QC_TRAINEE",7,113511,286092,"TRAINING"
355127,2,1,"Good","QC_TRAINEE",7,113511,286099,"TRAINING"
355128,2,1,"Good","QC_TRAINEE",7,113511,286082,"TRAINING"
355129,2,1,"Good","QC_TRAINEE",7,113511,286094,"TRAINING"
355130,2,1,"Good","QC_TRAINEE",7,113511,286077,"TRAINING"
355131,2,1,"Good","QC_TRAINEE",7,113511,286090,"TRAINING"
355132,2,1,"Good","QC_TRAINEE",7,113511,286101,"TRAINING"
355133,2,1,"Good","QC_TRAINEE",7,113511,286086,"TRAINING"
355134,2,1,"Good","QC_TRAINEE",7,113511,286083,"TRAINING"
355135,2,1,"Good","QC_TRAINEE",7,113511,286084,"TRAINING"
355136,2,1,"Good","QC_TRAINEE",7,113511,286080,"TRAINING"
355137,2,1,"Good","QC_TRAINEE",7,113511,286076,"TRAINING"
355138,2,1,"Good","QC_TRAINEE",7,113511,286091,"TRAINING"
355139,2,1,"Good","QC_TRAINEE",7,113511,286097,"TRAINING"
355141,3,0,"","TRAINEE",2,114502,288045,"DROPPED"
355142,3,0,"","TRAINEE",2,114502,288036,"TRAINING"
355143,3,0,"","TRAINEE",2,114502,288026,"TRAINING"
355144,3,0,"","TRAINEE",2,114502,288031,"TRAINING"
355145,3,0,"","TRAINEE",2,114502,288046,"TRAINING"
355146,3,0,"","TRAINEE",2,114502,288025,"TRAINING"
355147,3,0,"","TRAINEE",2,114502,288043,"TRAINING"
355148,3,0,"","TRAINEE",2,114502,288023,"TRAINING"
355149,3,0,"","TRAINEE",2,114502,288027,"TRAINING"
355150,3,0,"","TRAINEE",2,114502,288033,"TRAINING"
355151,3,0,"","TRAINEE",2,114502,288024,"TRAINING"
355152,3,0,"","TRAINEE",6,113515,286127,"TRAINING"
355153,3,0,"","TRAINEE",6,113515,286134,"TRAINING"
355154,3,0,"","TRAINEE",2,114502,288035,"TRAINING"
355155,3,0,"","TRAINEE",2,114502,288044,"TRAINING"
355156,3,0,"","TRAINEE",6,113515,286135,"TRAINING"
355157,3,0,"","TRAINEE",6,113515,286120,"TRAINING"
355158,3,0,"","TRAINEE",2,114502,288042,"TRAINING"
355159,3,0,"","TRAINEE",6,113515,286124,"TRAINING"
355160,3,0,"","TRAINEE",6,113515,286121,"TRAINING"
355161,3,0,"","TRAINEE",6,113515,286138,"TRAINING"
355163,3,0,"","TRAINEE",6,113515,286131,"TRAINING"
355164,3,0,"","TRAINEE",4,113516,287016,"TRAINING"
355200,3,0,"","TRAINEE",2,114501,288013,"TRAINING"
355201,3,0,"","TRAINEE",2,114501,288020,"TRAINING"
355202,3,0,"","TRAINEE",2,114501,288020,"TRAINING"
355203,3,0,"","TRAINEE",2,114501,288018,"TRAINING"
355204,3,0,"","TRAINEE",2,114501,288021,"TRAINING"
355205,3,0,"","TRAINEE",2,114501,288012,"TRAINING"
355206,3,0,"","TRAINEE",2,114501,288015,"TRAINING"
355207,3,0,"","TRAINEE",2,114501,288017,"TRAINING"
355208,3,0,"","TRAINEE",4,113516,286141,"TRAINING"
355209,3,0,"","TRAINEE",4,113516,287021,"TRAINING"
355210,3,0,"","TRAINEE",4,113516,287024,"TRAINING"
355211,3,0,"","TRAINEE",4,113516,287023,"TRAINING"
355212,3,0,"","TRAINEE",4,113516,287033,"TRAINING"
355213,3,0,"","TRAINEE",4,113516,287032,"TRAINING"
355214,3,0,"","TRAINEE",4,113516,287006,"TRAINING"
355215,2,1,"Average","QC_TRAINEE",7,113508,285046,"TRAINING"
355216,2,1,"Poor","QC_TRAINEE",7,113508,286002,"TRAINING"
355218,2,1,"Good","QC_TRAINEE",7,113508,285044,"TRAINING"
355219,2,1,"Good","QC_TRAINEE",7,113508,285045,"TRAINING"
355220,2,1,"Good","QC_TRAINEE",7,113508,286006,"TRAINING"
355221,2,1,"Good","QC_TRAINEE",7,113508,285049,"TRAINING"
355223,2,1,"Good","QC_TRAINEE",7,113508,286005,"TRAINING"
355224,2,1,"Good","QC_TRAINEE",7,113508,286003,"TRAINING"
355225,2,1,"Good","QC_TRAINEE",7,113508,286000,"TRAINING"
355226,2,1,"Undefined","QC_TRAINEE",7,113508,285047,"TRAINING"
355227,2,1,"Poor","QC_TRAINEE",7,113508,286004,"TRAINING"
355228,2,1,"Average","QC_TRAINEE",7,113508,285048,"TRAINING"
355229,3,0,"","TRAINEE",4,113516,287044,"TRAINING"
355230,3,0,"","TRAINEE",4,113516,287008,"TRAINING"
355231,3,0,"","TRAINEE",4,113516,287034,"TRAINING"
355232,3,0,"","TRAINEE",4,113516,287018,"TRAINING"
355233,3,0,"","TRAINEE",4,113516,287025,"TRAINING"
355234,3,0,"","TRAINEE",3,113505,283047,"TRAINING"
355235,3,0,"","TRAINEE",3,113505,284008,"TRAINING"
355236,3,0,"","TRAINEE",4,113505,283047,"TRAINING"
355237,3,0,"","TRAINEE",4,113505,283029,"TRAINING"
355238,3,0,"","TRAINEE",4,113505,283037,"TRAINING"
355239,3,0,"","TRAINEE",4,113505,283046,"TRAINING"
355240,3,0,"","TRAINEE",4,113505,284007,"TRAINING"
355241,3,0,"","TRAINEE",4,113505,284032,"TRAINING"
355242,3,0,"","TRAINEE",4,113505,283041,"TRAINING"
355243,3,0,"","TRAINEE",4,113505,283030,"TRAINING"
355244,3,0,"","TRAINEE",4,113505,284004,"TRAINING"
355245,3,0,"","TRAINEE",4,113505,283027,"TRAINING"
355246,3,0,"","TRAINEE",4,113505,284005,"TRAINING"
355247,3,0,"","TRAINEE",4,113505,284020,"TRAINING"
355248,3,0,"","TRAINEE",4,113505,284008,"TRAINING"
355249,3,0,"","TRAINEE",4,113505,284000,"TRAINING"
355250,3,0,"","TRAINEE",4,113505,284018,"TRAINING"
355251,3,0,"","TRAINEE",4,113505,283039,"TRAINING"
355252,3,0,"","TRAINEE",4,113505,284009,"TRAINING"
355253,3,0,"","TRAINEE",5,113505,283047,"TRAINING"
355254,3,0,"","TRAINEE",5,113505,283029,"TRAINING"
355255,3,0,"","TRAINEE",5,113505,283037,"TRAINING"
355256,3,0,"","TRAINEE",5,113505,283046,"TRAINING"
355257,3,0,"","TRAINEE",5,113505,284007,"TRAINING"
355258,3,0,"","TRAINEE",5,113505,284032,"TRAINING"
355259,3,0,"","TRAINEE",5,113505,283041,"TRAINING"
355260,3,0,"","TRAINEE",5,113505,283030,"TRAINING"
355261,3,0,"","TRAINEE",5,113505,284004,"TRAINING"
355262,3,0,"","TRAINEE",5,113505,283027,"TRAINING"
355263,3,0,"","TRAINEE",5,113505,284005,"TRAINING"
355264,3,0,"","TRAINEE",5,113505,284020,"TRAINING"
355265,3,0,"","TRAINEE",5,113505,284008,"TRAINING"
355266,3,0,"","TRAINEE",5,113505,284000,"TRAINING"
355267,3,0,"","TRAINEE",5,113505,284018,"TRAINING"
355268,3,0,"","TRAINEE",5,113505,283039,"TRAINING"
355269,3,0,"","TRAINEE",5,113505,284009,"TRAINING"
355270,3,0,"","TRAINEE",6,113505,283047,"TRAINING"
355271,3,0,"","TRAINEE",6,113505,283029,"TRAINING"
355272,3,0,"","TRAINEE",6,113505,283037,"TRAINING"
355273,3,0,"","TRAINEE",6,113505,283046,"TRAINING"
355274,3,0,"","TRAINEE",6,113505,284007,"TRAINING"
355275,3,0,"","TRAINEE",6,113505,284032,"TRAINING"
355276,3,0,"","TRAINEE",6,113505,283041,"TRAINING"
355277,3,0,"","TRAINEE",6,113505,283030,"TRAINING"
355278,3,0,"","TRAINEE",6,113505,284004,"TRAINING"
355279,3,0,"","TRAINEE",6,113505,283027,"TRAINING"
355280,3,0,"","TRAINEE",6,113505,284005,"TRAINING"
355281,3,0,"","TRAINEE",6,113505,284020,"TRAINING"
355282,3,0,"","TRAINEE",6,113505,284008,"TRAINING"
355283,3,0,"","TRAINEE",6,113505,284000,"TRAINING"
355284,3,0,"","TRAINEE",6,113505,284018,"TRAINING"
355285,3,0,"","TRAINEE",6,113505,283039,"TRAINING"
355286,3,0,"","TRAINEE",6,113505,284009,"TRAINING"
355287,3,0,"","TRAINEE",4,113516,287028,"TRAINING"
355288,3,0,"","TRAINEE",4,113516,286145,"TRAINING"
355289,3,0,"","TRAINEE",4,113516,286148,"TRAINING"
355290,3,0,"","TRAINEE",1,115500,290036,"TRAINING"
355295,2,1,"Average","QC_TRAINEE",2,114503,289031,"TRAINING"
355296,2,1,"Poor","QC_TRAINEE",2,114503,289026,"TRAINING"
355297,2,1,"Undefined","QC_TRAINEE",2,114503,289002,"DROPPED"
355298,2,1,"Good","QC_TRAINEE",2,114503,289023,"TRAINING"
355299,2,1,"Average","QC_TRAINEE",2,114503,289017,"DROPPED"
355301,2,1,"Average","QC_TRAINEE",2,114503,289024,"DROPPED"
355302,2,1,"Good","QC_TRAINEE",2,114503,289019,"TRAINING"
355303,2,1,"Good","QC_TRAINEE",2,114503,289041,"TRAINING"
355304,2,1,"Average","QC_TRAINEE",2,114503,289045,"TRAINING"
355306,2,1,"Poor","QC_TRAINEE",2,114503,289001,"DROPPED"
355307,2,1,"Average","QC_TRAINEE",2,114503,289006,"TRAINING"
